fecha_operacion,numero_operacion,tipo_operacion,monto,moneda,cuenta_origen,cuenta_destino,banco_origen,banco_destino,descripcion,estado,canal,content_hash
2025-09-28 20:50:16.043113,OP-00009360,TRANSFERENCIA,38351.51,PEN,693-4556811-0-48,816-8956284-7-28,FALABELLA,INTERBANK,Economía sociales un.,FALLIDA,MOBILE,6635927ee1788708
2025-09-05 03:21:16.043113,OP-00001858,RETIRO,43595.07,PEN,454-8813506-8-41,,BCP,FALABELLA,Sabe domingo crisis primer no presenta tres.,COMPLETADA,MOBILE,0e8737432876f9ce
2025-09-16 14:57:16.043113,OP-00009108,DEPOSITO,48112.28,USD,347-4926467-4-22,,RIPLEY,,París américa ello sigue anterior origen crisis.,PENDIENTE,WEB,d98633c8b7a29dc3
2025-09-17 11:26:16.043113,OP-00004109,RETIRO,44255.62,USD,298-7919283-7-57,,BCP,BCP,Hacer tenían común libros.,COMPLETADA,ATM,7b1badf19a633cb0
2025-09-13 09:48:16.043113,OP-00005214,RETIRO,44069.29,PEN,680-4454459-5-89,465-5983303-3-44,CITIBANK,SCOTIABANK,Esas padre explicó ambiente habría.,PENDIENTE,WEB,5f01d5f94a162ee2
2025-09-14 00:53:16.043113,OP-00008936,RETIRO,47587.46,PEN,276-1239405-1-87,273-6548945-1-82,SCOTIABANK,PICHINCHA,Fuera verdad mejor.,COMPLETADA,MOBILE,f640ac440895fd8a
2025-09-08 08:21:16.043113,OP-00003256,DEPOSITO,1121.88,PEN,609-9474306-7-74,,BANBIF,BANBIF,Pudo obras tengo marzo vio llevar libertad.,COMPLETADA,WEB,eaf94c7ec8d6ec75
2025-09-30 13:27:16.043113,OP-00008148,TRANSFERENCIA,38525.19,PEN,469-2503173-8-86,299-8990108-7-83,RIPLEY,INTERBANK,Solo has negro encima españoles educación material muerte.,FALLIDA,MOBILE,bf20e1eece8137be
2025-09-20 10:05:16.043113,OP-00008249,DEPOSITO,39730.43,PEN,283-2314367-6-75,531-2708988-3-60,RIPLEY,INTERBANK,Vida después p presidente club.,FALLIDA,SUCURSAL,34b562703f684e5c
2025-09-25 05:38:16.043113,OP-00001320,TRANSFERENCIA,39854.0,PEN,913-1795823-3-81,,BANBIF,BN,Sistemas ex internacional construcción generales apenas.,COMPLETADA,WEB,f066f9f738bb29de
2025-09-10 07:13:16.043113,OP-00007732,DEPOSITO,34216.5,PEN,102-9541996-8-81,931-2102390-1-73,FALABELLA,,Está modo vio juego bien llamado ministro.,COMPLETADA,WEB,d318602b943cbbd3
2025-09-18 02:20:16.043113,OP-00006465,TRANSFERENCIA,10801.47,PEN,308-8052241-6-30,,BANBIF,,Argentina necesario había viaje.,COMPLETADA,WEB,91960b99e5a2f557
2025-09-15 06:51:16.043113,OP-00006602,RETIRO,17376.48,PEN,536-2210404-8-54,581-1393443-8-80,SCOTIABANK,CITIBANK,Españoles b clase se vino dólares sentido.,COMPLETADA,WEB,6611a55b7faee148
2025-09-30 23:14:16.043113,OP-00006952,RETIRO,31251.66,PEN,833-4535289-1-94,513-5995631-2-94,SCOTIABANK,RIPLEY,Posible vivir tarde poner primeros.,COMPLETADA,WEB,180a620819def50f
2025-09-26 15:09:16.043113,OP-00003476,TRANSFERENCIA,35277.15,USD,698-3388381-8-47,575-5943518-7-30,BBVA,,Dice economía texto quien.,COMPLETADA,WEB,448a154bc266a5c2
2025-09-18 22:09:16.043113,OP-00003506,TRANSFERENCIA,13694.39,PEN,573-5337379-0-19,601-4178142-0-21,BBVA,BCP,Quiero contra otro parte mucha marzo viejo.,COMPLETADA,WEB,cfcef15418b7d9d5
2025-09-25 05:34:16.043113,OP-00004750,RETIRO,13164.0,PEN,889-1217431-2-19,,BANBIF,BN,Madre a ciento bien grado encuentran frente.,COMPLETADA,WEB,9798dddff9db09de
2025-09-13 01:25:16.043113,OP-00006086,DEPOSITO,11559.78,PEN,393-7588755-2-67,751-8418854-8-74,BN,INTERBANK,Más san orden como dolor muerto mismo serie.,COMPLETADA,WEB,485b1ce94a55e140
2025-09-21 03:33:16.043113,OP-00007338,RETIRO,46639.43,PEN,541-8044915-1-77,177-2896885-7-36,BANBIF,CITIBANK,Ha elementos dolor condiciones.,COMPLETADA,MOBILE,112f3d9fc94b886a
2025-09-24 19:05:16.043113,OP-00009545,TRANSFERENCIA,37426.95,USD,368-5973601-1-89,124-3577162-8-20,SCOTIABANK,BCP,Valores televisión debía yo viene nada u ningún.,COMPLETADA,WEB,23f3d04d8a7aa452
2025-09-15 03:55:16.043113,OP-00004502,RETIRO,30432.31,PEN,422-6788931-8-66,173-7920419-3-47,BBVA,RIPLEY,Miedo busca materia en.,COMPLETADA,WEB,bbcaa0dcc064fbe1
2025-09-25 07:21:16.043113,OP-00005936,TRANSFERENCIA,5974.38,PEN,180-6604669-0-39,,FALABELLA,,Voy banco manera año tuvo.,COMPLETADA,ATM,dfc53451d6a5521f
2025-09-14 05:14:16.043113,OP-00001875,DEPOSITO,36987.8,PEN,113-3520840-3-58,558-5916924-8-38,INTERBANK,,Contrario tenido años época.,COMPLETADA,MOBILE,78f7391dcafcb8fc
2025-09-23 05:02:16.043113,OP-00008939,RETIRO,46066.98,PEN,361-3604881-4-98,396-7745453-1-30,SCOTIABANK,,Hacia valor obras hecho club educación algunos.,COMPLETADA,ATM,ffc7b37dc0181972
2025-09-28 15:27:16.043113,OP-00008026,TRANSFERENCIA,4505.67,PEN,773-6977741-0-54,115-3660281-1-36,RIPLEY,FALABELLA,Cultural josé siguientes tipo medios eran.,COMPLETADA,ATM,f21a7362dbff2108
2025-09-16 06:36:16.043113,OP-00009913,TRANSFERENCIA,19045.88,PEN,357-2928311-4-44,371-6132987-1-58,INTERBANK,,Tu además muerte marco.,COMPLETADA,WEB,a4b5874e19fd89cb
2025-09-11 01:30:16.043113,OP-00005097,RETIRO,42126.54,PEN,861-1341256-7-67,,FALABELLA,,P ahí gran idea amigos igual.,COMPLETADA,MOBILE,5c13ad9ab598c243
2025-09-05 14:14:16.043113,OP-00002905,TRANSFERENCIA,44260.34,PEN,593-7013621-1-72,737-3758015-3-37,CITIBANK,,Cual historia para compañía.,COMPLETADA,MOBILE,572c7fb3d92b90f8
2025-09-12 12:53:16.043113,OP-00000571,DEPOSITO,19375.37,USD,674-3149662-7-75,,SCOTIABANK,BN,Estamos acciones real mayor.,COMPLETADA,WEB,2e8c35058e5741fe
2025-09-21 05:19:16.043113,OP-00001449,TRANSFERENCIA,10480.2,PEN,744-4379124-5-62,517-7646364-5-25,CITIBANK,,Día su hermano estado.,COMPLETADA,MOBILE,28f0461b88f9070a
2025-09-30 19:00:16.043113,OP-00006608,DEPOSITO,33446.13,PEN,140-6266953-4-62,497-9391511-3-12,SCOTIABANK,FALABELLA,Desarrollo idea martín.,COMPLETADA,MOBILE,74618bf5660db609
2025-09-07 21:28:16.043113,OP-00006924,DEPOSITO,21099.0,PEN,714-8510330-6-54,891-9059835-1-13,FALABELLA,BN,Haciendo buena distintas.,COMPLETADA,MOBILE,79532d0386c10c43
2025-09-07 04:53:16.043113,OP-00007041,DEPOSITO,18523.86,PEN,420-5881923-3-41,315-9974999-3-76,BN,,Acto ve comercio políticos otros habrá.,COMPLETADA,WEB,e227e5336fd73786
2025-09-04 22:08:16.043113,OP-00009075,RETIRO,43366.3,PEN,274-6441066-7-76,706-5194726-1-39,BCP,,Propio hecho zona sólo médico.,COMPLETADA,MOBILE,5d67fab5a3ff711b
2025-09-24 23:00:16.043113,OP-00009807,DEPOSITO,36403.6,PEN,694-6921497-2-90,581-1807984-6-24,SCOTIABANK,,Medio interés capacidad misma juez comunidad jamás.,COMPLETADA,WEB,0b17ed5f862a28c7
2025-09-19 18:01:16.043113,OP-00007211,DEPOSITO,32298.55,PEN,668-2949939-8-97,485-1404520-0-51,SCOTIABANK,BN,Campaña tu soy pero seguridad estructura real.,COMPLETADA,WEB,d79502eb604ce035
2025-09-06 12:28:16.043113,OP-00003227,TRANSFERENCIA,47779.44,USD,539-5637823-5-23,,BCP,PICHINCHA,Mundial arte asimismo.,COMPLETADA,MOBILE,f9c0dbc32dae2d7e
2025-09-17 01:53:16.043113,OP-00003979,DEPOSITO,37662.49,PEN,561-3435785-7-66,237-1150442-6-74,RIPLEY,,Rey ahí director vida texto.,FALLIDA,WEB,604e0a719c004081
2025-09-27 19:13:16.043113,OP-00004384,RETIRO,25871.28,PEN,415-8303940-1-97,605-1613712-8-32,CITIBANK,CITIBANK,Atrás son mes vivir.,COMPLETADA,MOBILE,ff7e9f7c90ffc162
2025-09-15 06:19:16.043113,OP-00008333,RETIRO,27627.68,PEN,217-7967754-1-81,949-1469836-7-54,BBVA,BN,Habría tomar crecimiento dan.,COMPLETADA,WEB,27d978acd2de873f
2025-09-28 06:25:16.043113,OP-00003540,RETIRO,35981.82,PEN,908-8925018-4-20,759-5467743-7-53,SCOTIABANK,BANBIF,Aparece económico político acerca buenos capacidad.,COMPLETADA,SUCURSAL,5178bd4bf224e845
2025-09-28 13:35:16.043113,OP-00006299,RETIRO,25633.66,PEN,922-8006107-7-83,777-3605782-5-98,SCOTIABANK,,Fuego según carne.,PENDIENTE,WEB,2c59b1c731c35b54
2025-09-07 16:23:16.043113,OP-00007648,TRANSFERENCIA,5281.5,PEN,598-7764986-0-44,730-6516130-7-13,RIPLEY,RIPLEY,Real un madrid propuesta cambios ocasiones universidad.,COMPLETADA,SUCURSAL,9094582ca38f4063
2025-09-14 18:55:16.043113,OP-00005682,DEPOSITO,40256.41,PEN,650-3153427-1-68,720-4956195-6-76,INTERBANK,,Prueba aquí investigación cuales república banco méxico haciendo.,COMPLETADA,WEB,5f02e040f76c6f77
2025-09-05 11:41:16.043113,OP-00002828,TRANSFERENCIA,23072.66,PEN,831-3954997-1-61,455-5473312-6-76,BANBIF,,Negro temas semanas aquel países sabía.,COMPLETADA,SUCURSAL,8838a832741e0442
2025-09-22 10:00:16.043113,OP-00005781,RETIRO,42468.66,PEN,308-8380049-0-25,,BN,BCP,Paso formación libros mil memoria hombre aquellas.,COMPLETADA,SUCURSAL,0fc6eaaf2ba1c7cf
2025-09-06 13:14:16.043113,OP-00007475,TRANSFERENCIA,49842.84,PEN,556-9633426-5-18,,INTERBANK,BANBIF,Estaba cuatro ver carácter comunicación opinión pueden.,COMPLETADA,MOBILE,737c69090aefe9f0
2025-09-05 19:41:16.043113,OP-00004997,RETIRO,5873.54,PEN,214-9569378-8-41,735-4505058-5-98,SCOTIABANK,,Máximo políticas valores área.,COMPLETADA,MOBILE,6560482a51c87769
2025-09-15 07:00:16.043113,OP-00001339,DEPOSITO,3131.41,PEN,657-7568881-2-12,,CITIBANK,FALABELLA,Estas libro principio ellas comercio dentro.,PENDIENTE,MOBILE,8e877e8c5ce5dac9
2025-09-16 00:36:16.043113,OP-00007083,DEPOSITO,45742.19,USD,586-8649315-7-30,,BCP,,Falta cuanto partir tema embargo chile más.,COMPLETADA,WEB,e1fd8bb2fd77a06b
2025-09-09 00:37:16.043113,OP-00005742,TRANSFERENCIA,272.01,PEN,841-6050635-2-83,917-7221817-3-46,FALABELLA,PICHINCHA,Militar derechos fútbol demasiado compañía semana e personas.,COMPLETADA,MOBILE,46ac7820c27b0e93
2025-09-06 19:03:16.043113,OP-00000651,RETIRO,25481.72,PEN,495-3984555-2-37,,BN,BCP,Resultados problemas vista.,COMPLETADA,MOBILE,61127baa43a7a851
2025-09-24 00:03:16.043113,OP-00002903,TRANSFERENCIA,31327.13,PEN,245-8357921-2-84,,FALABELLA,,Silencio da comercio deja características les.,COMPLETADA,WEB,446306965f0bc9ec
2025-10-03 02:35:16.043113,OP-00002259,DEPOSITO,41769.32,PEN,401-8118849-1-45,830-1410625-4-46,BANBIF,,Demás común todavía alta dicen cambios madre conocer.,COMPLETADA,MOBILE,b95be17ff3b3f23b
2025-09-19 14:38:16.043113,OP-00005396,DEPOSITO,42845.56,PEN,616-6558968-6-74,583-1779097-6-46,BN,,Produce hablar media rodríguez experiencia orden mujeres.,COMPLETADA,SUCURSAL,8fa737ff6086b38e
2025-09-23 02:59:16.043113,OP-00009633,TRANSFERENCIA,7963.89,PEN,109-9964212-2-13,157-5244963-3-22,CITIBANK,FALABELLA,Diez profesional gonzález ha.,COMPLETADA,WEB,3cdbf6a3f326c7ca
2025-09-24 05:53:16.043113,OP-00003522,DEPOSITO,47131.65,PEN,771-8733875-0-48,,BANBIF,INTERBANK,Presidente parte que con estas poder ésta sí.,COMPLETADA,WEB,fcf1cec59041f8d3
2025-09-16 11:34:16.043113,OP-00002731,DEPOSITO,25048.75,PEN,739-2682553-3-56,,FALABELLA,,Tipo acto tales internacional cuadro realidad.,COMPLETADA,WEB,9090e7f6cb867b72
2025-09-18 20:50:16.043113,OP-00008546,DEPOSITO,46495.18,PEN,899-6104706-7-72,,CITIBANK,,Casos tierra objeto hacer forma aquellas.,COMPLETADA,WEB,c1496b7f6fe7e3ae
2025-09-04 20:28:16.043113,OP-00004479,RETIRO,8870.3,PEN,679-9024440-8-10,199-5912212-1-44,PICHINCHA,BN,Cambios estuvo modo alto.,PENDIENTE,MOBILE,326cd54d7d400236
2025-09-28 16:16:16.043113,OP-00005661,TRANSFERENCIA,14376.38,PEN,345-9030323-4-90,232-8631762-2-55,BANBIF,FALABELLA,Mantener viene plan da.,COMPLETADA,ATM,f751cf7213970232
2025-09-07 18:09:16.043113,OP-00001597,DEPOSITO,37562.31,PEN,101-8791409-3-80,198-2360582-4-16,BCP,PICHINCHA,Gobierno cuerpo ministerio orden comisión.,COMPLETADA,MOBILE,54874f0b96086562
2025-09-07 04:42:16.043113,OP-00007826,TRANSFERENCIA,38411.93,PEN,541-7835738-5-95,409-1937842-2-77,PICHINCHA,RIPLEY,A haya siempre tipo autoridades.,COMPLETADA,MOBILE,4b34314d34230e27
2025-09-25 00:14:16.043113,OP-00002585,DEPOSITO,33397.95,PEN,496-6104053-6-73,266-4660891-2-47,FALABELLA,BCP,Momento asociación único atrás junio nuestras.,COMPLETADA,WEB,5d5a9c24b39574be
2025-09-13 05:18:16.043113,OP-00006138,TRANSFERENCIA,1725.44,PEN,571-9824545-7-96,,BCP,FALABELLA,Temas hacía pues cuadro.,COMPLETADA,MOBILE,aff0d11ec9374b8e
2025-09-05 23:27:16.043113,OP-00007773,DEPOSITO,16670.68,PEN,964-9343623-3-98,876-2958187-4-84,BCP,,Parece relaciones dicho juan.,COMPLETADA,SUCURSAL,6df0876ee10590d4
2025-09-23 00:40:16.043113,OP-00005328,DEPOSITO,8451.78,PEN,756-8065977-8-79,,PICHINCHA,,Manuel tras mucha.,COMPLETADA,WEB,3aeaeae3611a5592
2025-09-24 09:48:16.043113,OP-00008349,DEPOSITO,9484.8,PEN,288-3045103-1-17,427-5180688-5-88,RIPLEY,INTERBANK,Algo experiencia imagen muy cambios vino.,COMPLETADA,MOBILE,a1621303b3f95dcc
2025-09-28 07:44:16.043113,OP-00005969,DEPOSITO,13781.4,PEN,533-8469634-5-50,841-2579641-6-10,BANBIF,BBVA,Mayor hace camino.,COMPLETADA,MOBILE,a61e82c7bdcbb5b0
2025-09-21 21:57:16.043113,OP-00001259,TRANSFERENCIA,43508.72,USD,871-8413166-1-80,588-6674388-0-38,BBVA,BN,Gran duda los.,COMPLETADA,MOBILE,74fd6647b8448e16
2025-09-30 08:06:16.043113,OP-00005863,DEPOSITO,40493.85,PEN,643-8953097-1-71,673-9851163-8-22,BBVA,,Líder bueno visita final energía joven hizo.,COMPLETADA,MOBILE,8b5dc88e291d3bfc
2025-09-05 14:25:16.043113,OP-00000992,RETIRO,48827.21,PEN,467-5920062-4-44,689-9646392-3-81,BBVA,CITIBANK,Seguridad idea incluso hijos américa hacen razones.,COMPLETADA,SUCURSAL,4eb83f676ca1ddf8
2025-10-04 10:48:16.043113,OP-00003505,TRANSFERENCIA,41842.05,PEN,287-1065047-7-78,,INTERBANK,,Mundial espera problema era fuerza.,COMPLETADA,WEB,214e4ab2cb49756d
2025-09-11 14:38:16.043113,OP-00000114,DEPOSITO,44124.23,USD,397-4667006-5-38,641-5674083-5-84,BN,CITIBANK,Aunque son servicios varios obra ella.,COMPLETADA,WEB,301e5bcaf79facae
2025-09-18 13:28:16.043113,OP-00000920,TRANSFERENCIA,25565.13,PEN,317-5416865-0-96,,BBVA,BCP,Todas verdad instituto.,COMPLETADA,MOBILE,c5828e47843d5c72
2025-09-30 09:26:16.043113,OP-00002510,RETIRO,47035.01,PEN,258-9048998-3-47,995-4442851-8-20,INTERBANK,FALABELLA,Cuyo posibilidad vamos alguna aquí objeto.,COMPLETADA,WEB,b66b24c448236e15
2025-09-28 11:51:16.043113,OP-00009877,DEPOSITO,2058.1,PEN,319-5129264-2-44,737-6814254-8-23,BCP,INTERBANK,Estas marco vía mano europa.,COMPLETADA,MOBILE,6a4c88a6544bc7e4
2025-09-15 22:05:16.043113,OP-00000166,DEPOSITO,16429.69,PEN,665-2394350-8-60,287-5375150-7-97,PICHINCHA,CITIBANK,Ir caso momentos sector revolución varios.,PENDIENTE,MOBILE,86798f9cfb1474de
2025-10-02 13:39:16.043113,OP-00005847,RETIRO,25947.7,PEN,467-3376700-3-12,176-9113299-2-52,BN,BBVA,Siquiera tenemos pública fuego control especialmente.,COMPLETADA,ATM,7540416ef72d112f
2025-10-01 03:08:16.043113,OP-00007318,TRANSFERENCIA,28909.76,PEN,364-1675537-4-11,,BCP,BANBIF,España ocho encima varios.,COMPLETADA,WEB,344c13d33393d5bb
2025-09-23 09:23:16.043113,OP-00004604,DEPOSITO,21572.48,USD,650-5876482-1-34,,SCOTIABANK,FALABELLA,Fernando tres aquellas boca larga han cierta.,PENDIENTE,MOBILE,883c89535274cd16
2025-10-04 09:16:16.043113,OP-00000950,TRANSFERENCIA,31049.5,PEN,278-7913244-4-48,260-5252956-2-36,BANBIF,,Decía principios próximo apenas causa estuvo estos.,COMPLETADA,WEB,236e279b4d2add7a
2025-09-15 04:47:16.043113,OP-00004595,DEPOSITO,15844.97,PEN,511-7148909-0-81,620-6941062-3-40,FALABELLA,BCP,Mismo habían semana buscar.,COMPLETADA,WEB,491cdd6c2035e8e6
2025-09-06 11:40:16.043113,OP-00007454,DEPOSITO,8733.67,PEN,901-3219245-4-16,,PICHINCHA,,Corazón fuerte diciembre artículo.,COMPLETADA,WEB,84e9951754e31f55
2025-09-25 22:21:16.043113,OP-00003771,DEPOSITO,42479.09,USD,675-2899923-5-88,,CITIBANK,BANBIF,Mantener respecto izquierda estudios orden haber.,COMPLETADA,SUCURSAL,991407c24dad5a56
2025-10-03 14:18:16.043113,OP-00002507,DEPOSITO,23914.55,PEN,276-3894116-2-69,168-9801149-3-60,BANBIF,BCP,Trabajo tener etapa resto.,COMPLETADA,SUCURSAL,4931adc07e705e60
2025-09-15 20:30:16.043113,OP-00005108,TRANSFERENCIA,30336.93,PEN,853-8988694-7-75,,PICHINCHA,,Estamos estas san cámara consecuencia claro r.,COMPLETADA,SUCURSAL,877143ff55ca81b1
2025-09-08 12:32:16.043113,OP-00002851,RETIRO,27284.58,PEN,762-6385848-4-96,,BN,BBVA,Tendrá tomar autor aquellas.,COMPLETADA,SUCURSAL,9d7e5cee1b05791c
2025-10-02 13:21:16.043113,OP-00007201,DEPOSITO,37628.71,USD,134-1879854-5-75,954-4163901-3-78,CITIBANK,SCOTIABANK,N plazo septiembre edad efectos europa.,COMPLETADA,WEB,403ed0e4e00e3bd0
2025-09-06 09:10:16.043113,OP-00009400,DEPOSITO,48366.41,PEN,490-6455217-0-75,263-4903295-7-77,PICHINCHA,RIPLEY,Eso siquiera cuales flores relaciones propuesta estas puso.,COMPLETADA,WEB,78b3f16d1b7665c4
2025-09-07 21:23:16.043113,OP-00008738,RETIRO,32069.16,PEN,180-3790556-1-69,579-9723949-1-41,INTERBANK,SCOTIABANK,Estudio tener importante principios tenían diferentes u.,PENDIENTE,ATM,f7fbcdb257ac54fe
2025-10-04 04:45:16.043113,OP-00004447,TRANSFERENCIA,3736.88,PEN,308-4663439-4-60,,PICHINCHA,INTERBANK,Proyecto ya sociedad persona fuerza padres diversas también.,COMPLETADA,MOBILE,0191fad4f35c85c0
2025-09-14 20:23:16.043113,OP-00005795,DEPOSITO,43891.62,USD,595-3559116-4-84,102-5998430-2-21,BCP,BCP,Aún tipos mil solamente puntos.,FALLIDA,ATM,78c395a284713405
2025-10-03 17:23:16.043113,OP-00004461,DEPOSITO,2459.29,PEN,223-9238283-0-94,492-4498365-5-85,FALABELLA,SCOTIABANK,O valores instituto viene grupo yo experiencia.,COMPLETADA,ATM,508b4f2f17865d02
2025-09-29 15:45:16.043113,OP-00007779,TRANSFERENCIA,43367.34,PEN,568-1896846-1-21,207-6122562-7-97,RIPLEY,PICHINCHA,Derecho rafael b no p alta.,COMPLETADA,WEB,7fbe7ea3abce8ea8
2025-09-05 22:12:16.043113,OP-00002506,TRANSFERENCIA,39971.27,PEN,534-1626581-2-34,969-3084727-3-55,BCP,BCP,Especialmente además acciones serie para país generales.,COMPLETADA,MOBILE,6313d0c531744992
2025-09-12 00:14:16.043113,OP-00008814,DEPOSITO,24676.26,PEN,698-1794366-4-12,457-6924045-6-59,FALABELLA,RIPLEY,Supuesto ojos importante lejos campo formación y.,COMPLETADA,ATM,2b2c0f3d21d780b5
2025-09-06 11:21:16.043113,OP-00000299,RETIRO,34609.01,PEN,524-9188853-8-62,879-7783288-8-59,PICHINCHA,BBVA,Dice quiero nunca salida arte análisis región.,COMPLETADA,MOBILE,5572a78fdc6d25d0
2025-09-17 14:23:16.043113,OP-00001676,RETIRO,10816.08,PEN,850-5969109-2-51,974-9092485-5-15,PICHINCHA,RIPLEY,Deja queda ciento segundo.,COMPLETADA,WEB,5fd1bab0aeb38fdf
2025-09-20 00:14:16.043113,OP-00003348,DEPOSITO,13095.88,PEN,412-6017300-5-49,408-2597585-0-49,FALABELLA,,Línea mal producción por necesidad necesidad dónde.,COMPLETADA,MOBILE,2fae69152cdf5906
2025-09-12 08:02:16.043113,OP-00002736,DEPOSITO,12750.5,PEN,451-8287829-6-22,183-3706916-2-46,INTERBANK,BCP,Muerte pese médico.,COMPLETADA,SUCURSAL,f895181349d7530c
2025-10-04 20:54:16.043113,OP-00005670,RETIRO,46259.71,PEN,693-1806021-2-21,,RIPLEY,BN,Ninguna quienes principales dice zonas.,COMPLETADA,ATM,9da28cc66c01ada7
2025-09-14 14:50:16.043113,OP-00008410,DEPOSITO,35853.49,PEN,465-8428503-1-33,794-9272860-6-62,BBVA,SCOTIABANK,Intereses central si tiempo calidad otro sistemas.,COMPLETADA,WEB,091efbc680f9e7a1
2025-09-17 13:50:16.043113,OP-00004989,DEPOSITO,26565.87,PEN,426-9126437-8-61,574-5399102-7-74,PICHINCHA,SCOTIABANK,Tarde dado doctor a resultados.,COMPLETADA,MOBILE,ff659a6575bce43e
2025-10-03 19:23:16.043113,OP-00009452,RETIRO,37904.96,PEN,106-4683584-7-58,885-2737004-4-97,CITIBANK,,Principal económica claro seis en permite camino.,COMPLETADA,WEB,b69bd527549108de
2025-09-17 01:46:16.043113,OP-00006453,RETIRO,42933.27,PEN,814-7861648-8-81,870-3462941-0-18,BBVA,BANBIF,Eso especie cámara cuando bueno otras.,COMPLETADA,WEB,90833d44a780a09a
2025-09-14 10:23:16.043113,OP-00004326,DEPOSITO,1301.32,PEN,117-3533398-5-39,774-3550457-7-48,FALABELLA,PICHINCHA,Militar mundial niño pp gente.,COMPLETADA,WEB,809ad9339cc14b59
2025-09-04 23:51:16.043113,OP-00007451,DEPOSITO,46198.68,USD,290-7597587-6-44,,BBVA,,Has dejó esto.,COMPLETADA,ATM,8367d208079b84f1
2025-09-23 10:00:16.043113,OP-00008661,RETIRO,25251.12,PEN,173-5708480-2-38,385-3990886-5-95,SCOTIABANK,,Mesa durante joven población época precisamente contrario.,COMPLETADA,MOBILE,b61169c8a02f0eed
2025-09-23 04:33:16.043113,OP-00004551,TRANSFERENCIA,42609.43,PEN,831-2025015-6-32,715-2433512-1-13,INTERBANK,,Calidad quería todo madre grandes tenido santa.,COMPLETADA,MOBILE,73a7909b940d07d7
2025-09-14 07:01:16.043113,OP-00005983,TRANSFERENCIA,5491.3,PEN,162-8108989-5-68,129-8820715-1-92,CITIBANK,BANBIF,Precios hija figura volver llega tenía hospital mal.,PENDIENTE,WEB,38960c210834a67e
2025-09-18 09:54:16.043113,OP-00009333,DEPOSITO,41512.76,PEN,552-2473902-1-65,427-8528419-2-13,BCP,BBVA,Datos mes gente país cuadro.,COMPLETADA,MOBILE,9278988cdcb54c56
2025-09-16 07:52:16.043113,OP-00008419,TRANSFERENCIA,48835.41,PEN,798-3830875-4-78,243-7389621-5-76,CITIBANK,,Aire rey público debido.,PENDIENTE,WEB,056749e8ae5fb6fc
2025-10-04 20:50:16.043113,OP-00002104,DEPOSITO,48316.1,PEN,111-6500886-4-63,656-4679228-1-97,RIPLEY,BANBIF,Actual puedo generales otro resultados relación.,COMPLETADA,WEB,01361c34655566ef
2025-09-19 18:13:16.043113,OP-00005337,TRANSFERENCIA,15456.2,USD,527-4821727-5-85,241-8591692-3-83,BANBIF,,Supuesto cuatro han alguien pasar grandes términos cuanto.,COMPLETADA,WEB,4a2b203d3cc74b0d
2025-09-19 06:34:16.043113,OP-00006449,DEPOSITO,21867.5,PEN,696-7715450-0-25,,SCOTIABANK,PICHINCHA,Alrededor tiene servicio oficial.,COMPLETADA,ATM,f072fe4db66c3b11
2025-10-01 22:43:16.043113,OP-00007497,DEPOSITO,13430.44,USD,189-4167973-5-20,107-7429782-3-21,INTERBANK,RIPLEY,Intereses jefe adelante podrá flores.,COMPLETADA,ATM,b46ad65976268df3
2025-09-08 23:04:16.043113,OP-00008224,RETIRO,49840.01,PEN,707-4112634-6-17,929-9627092-1-63,FALABELLA,,Tales toma contenido eso.,FALLIDA,MOBILE,205ed06a4b6daafb
2025-09-25 17:43:16.043113,OP-00001838,DEPOSITO,25174.82,PEN,719-6400481-2-69,,PICHINCHA,BN,Apenas resulta punto informe particular aparece.,COMPLETADA,WEB,e8e5918f3d18b0de
2025-09-15 01:41:16.043113,OP-00008451,DEPOSITO,21443.57,PEN,961-4635062-4-58,810-3915767-4-66,PICHINCHA,BANBIF,Encuentro ejército historia mujer hacía.,COMPLETADA,SUCURSAL,1ec179abe1a4f069
2025-09-13 22:10:16.043113,OP-00008734,DEPOSITO,1614.55,PEN,254-4262181-5-32,440-3412730-4-54,PICHINCHA,BCP,Objeto empresas creo apenas condiciones.,COMPLETADA,WEB,7a44190ba1dbae73
2025-09-28 21:13:16.043113,OP-00009931,TRANSFERENCIA,21777.11,PEN,766-8438415-3-36,671-9839638-2-62,BBVA,,Figura barcelona quien precio origen.,FALLIDA,MOBILE,f99d6460b7077416
2025-09-26 17:12:16.043113,OP-00005711,RETIRO,46878.91,PEN,770-5309666-3-75,481-7149138-4-84,BANBIF,,Importante señora toda sola yo cuba servicios.,COMPLETADA,SUCURSAL,e81c0054fb95e74b
2025-09-17 04:33:16.043113,OP-00000608,TRANSFERENCIA,9078.59,PEN,296-4796076-0-77,184-6597453-1-18,INTERBANK,BCP,Nada siquiera esa don mira socialista tipo.,COMPLETADA,MOBILE,92c202564e1108d0
2025-10-03 07:29:16.043113,OP-00006686,RETIRO,40286.12,USD,292-7529511-3-83,740-3583647-3-77,BANBIF,BANBIF,Sueño que casi jamás joven orden deben.,COMPLETADA,MOBILE,e75ea84e728555d3
2025-10-02 11:56:16.043113,OP-00001094,DEPOSITO,41273.56,PEN,717-4561967-8-39,,CITIBANK,,Puerto destino fuerte vio única.,COMPLETADA,WEB,2500de129fd9f3bf
